,bus_score,date,gmap_score,hystreet_score,index,nationalExpress_score,national_score,regional_score,suburban_score,zug_score
150,,2020-03-21,,,09561,,0.8666666666666667,1.0,1.0,0.9830508474576272
151,,2020-03-21,,0.512857097156019,09562,,,,,
152,,2020-03-21,,,09563,,1.0,1.0,1.0,1.0
153,,2020-03-21,,0.31931249679949564,09564,,,,,
154,,2020-03-21,,,09575,,0.0,1.0,,0.9924242424242424
155,,2020-03-21,,,09577,0.5,0.0,1.0,,0.9880478087649402
156,,2020-03-21,,,09661,1.0,1.0,1.0,,1.0
157,,2020-03-21,,,09662,,,0.9925925925925926,,0.9925925925925926
158,,2020-03-21,,0.3168905978157575,09663,,,,,
159,1.0,2020-03-21,,,09677,,,1.0,,1.0
160,,2020-03-21,,0.5401145107186993,09761,0.8727272727272728,0.88,1.0,,0.9908842297174111
161,,2020-03-21,,,09762,,0.0,1.0,,0.9801980198019802
162,,2020-03-21,,,09763,,0.0,0.8732394366197183,,0.8551724137931034
163,,2020-03-21,,,09774,1.0,1.0,1.0,,1.0
164,,2020-03-21,,,09777,,0.0,0.8857142857142857,,0.8794326241134752
165,,2020-03-21,,,09778,,,1.0,,1.0
166,,2020-03-21,,,09779,0.9230769230769231,0.0,1.0,,0.9864864864864865
167,,2020-03-21,,0.36658886754201736,10041,0.0,1.0,0.9892588614393125,,0.9829424307036247
168,,2020-03-21,,,10044,,,0.9973821989528796,,0.9973821989528796
169,,2020-03-21,,,10045,1.0,1.0,1.0,1.0,1.0
170,,2020-03-21,,,10046,,,0.9939759036144579,,0.9939759036144579
171,,2020-03-21,,0.11333409722957892,11000,,,,,
172,,2020-03-21,,0.3757224096042433,13003,,,,,
173,,2020-03-21,,0.49021595827004094,14612,,,,,
174,,2020-03-21,,0.5429110634236762,14713,,,,,
175,,2020-03-21,,0.5191297516949909,16051,,,,,
0,,2020-03-22,0.3225835322848211,0.4518077047986026,01001,,1.0,1.0,,1.0
1,,2020-03-22,,,01002,1.0,,0.9969230769230769,,0.9969788519637462
2,,2020-03-22,,0.27671356190460455,01003,,,,,
3,,2020-03-22,,,01051,,0.0,0.8455284552845528,,0.8125
4,,2020-03-22,,,01053,1.0,1.0,1.0,1.0,1.0
5,,2020-03-22,,,01054,,0.0,1.0,,0.9621451104100947
6,,2020-03-22,,,01056,,,0.9873949579831933,1.0,0.9941634241245136
7,,2020-03-22,,,01057,,,1.0,,1.0
8,,2020-03-22,,,01062,,,1.0,1.0,1.0
9,,2020-03-22,0.24233740778787802,0.18756196371761902,02000,0.9708029197080292,0.7833333333333333,0.9829242262540021,0.9976390183286735,0.9958790411515468
10,,2020-03-22,,0.338845125672956,03101,0.9090909090909091,0.888888888888889,0.9619565217391305,,0.948936170212766
11,,2020-03-22,,,03151,,,1.0,,1.0
12,,2020-03-22,,0.2837039121868843,03152,0.9433962264150944,0.875,0.990521327014218,,0.96996996996997
13,,2020-03-22,,,03153,,,0.9922279792746114,,0.9922279792746114
14,,2020-03-22,,,03154,,0.8666666666666667,1.0,,0.9761904761904762
15,,2020-03-22,,,03155,,,0.9382022471910112,,0.9382022471910112
16,,2020-03-22,,,03156,,,0.8846153846153846,,0.8846153846153846
17,,2020-03-22,0.1607966268018057,0.2271220044143006,03241,0.9478260869565217,0.9142857142857143,0.9910846953937593,0.9036879000304785,0.9193041797535637
18,,2020-03-22,,,03252,,,0.9322033898305084,0.9333333333333333,0.9330357142857143
19,,2020-03-22,0.5341431314152294,0.0,03254,0.9,1.0,0.9803536345776032,0.907563025210084,0.9636913767019667
20,,2020-03-22,,,03257,,,0.9857142857142858,0.9427083333333334,0.9608433734939759
21,,2020-03-22,,0.8090194738640246,03351,0.6296296296296297,0.0,0.9523809523809523,0.5789473684210527,0.7181818181818183
22,,2020-03-22,,,03353,,,0.992,1.0,0.9930915371329879
23,,2020-03-22,,,03358,,,1.0,,1.0
24,,2020-03-22,,,03359,,,1.0,1.0,1.0
25,,2020-03-22,,,03360,0.6666666666666667,0.0,0.9272727272727272,,0.8951612903225806
26,,2020-03-22,,,03401,1.0,0.8823529411764706,0.9622641509433962,1.0,0.971830985915493
27,,2020-03-22,0.38375112241018244,,03402,,,,,
28,,2020-03-22,0.17161846540621348,0.27044194510568115,03403,,,,,
29,,2020-03-22,0.43715596572739424,0.33570929225893564,03404,,,,,
30,,2020-03-22,,,03457,,1.0,0.9907407407407407,,0.9916666666666667
31,,2020-03-22,0.18133912803470092,0.2885500627307272,04011,0.9130434782608696,0.8837209302325582,0.9901477832512315,1.0,0.991971454058876
32,,2020-03-22,0.3680843221768476,,04012,,,0.9929577464788732,1.0,0.9956896551724138
33,,2020-03-22,0.3214092932985552,0.26471612403176925,05111,0.9047619047619048,0.875,0.7520259319286872,0.5710645526613817,0.611456176673568
34,,2020-03-22,0.141448560149568,,05112,0.9038461538461539,0.8787878787878788,0.8446115288220551,0.5717761557177616,0.7693981145757796
35,,2020-03-22,,0.2775155566686574,05113,0.9183673469387755,0.8627450980392157,0.8960863697705803,0.7840546697038724,0.8165316045380875
36,,2020-03-22,,0.46569619492255593,05114,,1.0,0.7612208258527827,,0.7616487455197133
37,,2020-03-22,,0.5008163679467192,05116,,,,,
38,,2020-03-22,0.3237239725044603,,05117,,,,,
39,,2020-03-22,0.5088311409739981,,05122,0.9375,0.9444444444444444,0.34090909090909094,0.8642297650130548,0.7431693989071038
40,,2020-03-22,,0.5112258892610361,05124,,,,,
41,,2020-03-22,,,05154,,,0.9197396963123644,,0.9197396963123644
42,,2020-03-22,0.3742185447722516,,05158,,,0.44973544973544977,0.6496872207327972,0.6207951070336392
43,,2020-03-22,0.3258372165953563,,05162,,,0.7375,0.5561181434599156,0.6197260273972602
44,,2020-03-22,,,05166,,1.0,0.8538461538461538,,0.8544061302681992
45,,2020-03-22,0.2313230420373276,,05170,,,,,
46,,2020-03-22,,0.2898888509913377,05314,1.0,0.8604651162790697,0.8144578313253013,0.5420560747663552,0.7403156384505021
47,,2020-03-22,0.12445367482685564,0.21223944601130762,05315,0.8053097345132744,0.8787878787878788,0.538546255506608,0.4684563758389262,0.5071356783919598
48,,2020-03-22,0.22335937092899924,,05316,,,,,
49,,2020-03-22,0.5613186078576746,0.21581296739517508,05334,0.20000000000000007,1.0,0.41975308641975306,0.0,0.41335333833458365
50,,2020-03-22,,,05358,,1.0,0.5454545454545454,0.5321100917431193,0.5424242424242425
51,,2020-03-22,0.2979577232341742,,05362,,,0.4591280653950953,0.47756410256410253,0.4646271510516252
52,,2020-03-22,,,05366,,,0.7012987012987013,0.5425531914893618,0.6701461377870563
53,,2020-03-22,0.33238922051033853,,05374,,,,,
54,,2020-03-22,0.1883982798749501,0.40316224790716737,05378,,,,,
55,,2020-03-22,,,05382,0.86,,0.43189017951425557,0.48827586206896545,0.4740498569677156
56,,2020-03-22,,,05512,,,0.874439461883408,1.0,0.8931297709923665
57,,2020-03-22,0.09173929518757107,,05513,1.0,0.9032258064516129,0.6090651558073654,1.0,0.703781512605042
58,,2020-03-22,,0.23709318860062661,05515,,,,,
59,,2020-03-22,,0.6145796000286717,05554,,,0.7479674796747968,,0.7479674796747968
60,,2020-03-22,,,05558,,,0.6116152450090744,,0.6116152450090744
61,,2020-03-22,0.3373541343352664,,05562,1.0,1.0,0.599802371541502,1.0,0.6523605150214592
62,,2020-03-22,,,05566,,1.0,0.8825174825174825,,0.8863328822733424
63,,2020-03-22,0.20288024372805435,0.3489236436921332,05711,0.95,0.92,0.8892921960072595,,0.8944805194805194
64,,2020-03-22,0.2492433055181093,,05754,,,,,
65,,2020-03-22,0.211199922291613,,05758,1.0,0.9375,0.8925619834710744,,0.8959537572254335
66,,2020-03-22,,,05762,1.0,0.8,1.0,0.90625,0.9859154929577465
67,,2020-03-22,,,05766,,,1.0,0.90625,0.9836512261580381
68,,2020-03-22,0.24524523945095725,,05770,,,,,
69,,2020-03-22,0.38103616219790176,0.30050471063257067,05774,1.0,0.8333333333333334,0.9442231075697212,0.8775510204081632,0.9365079365079365
70,,2020-03-22,0.18106842231842243,,05911,0.9873417721518988,0.8,1.0,0.5717761557177616,0.8403508771929824
71,,2020-03-22,0.19456592957372013,0.26281110190323875,05913,0.9367088607594937,0.9,0.7640901771336555,0.6576239476145931,0.7044869962846527
72,,2020-03-22,0.24551129292067217,,05914,0.9473684210526316,0.9473684210526316,0.8785211267605634,0.8686440677966102,0.8803716608594657
73,,2020-03-22,,,05915,0.9629629629629629,0.9090909090909091,0.9175824175824177,,0.9223946784922394
74,,2020-03-22,0.40763482301471576,,05916,1.0,1.0,0.5882352941176471,1.0,0.6875
75,,2020-03-22,0.283420406915615,,05954,,,0.7791495198902607,0.7759036144578313,0.7779720279720279
76,,2020-03-22,,0.5279407727555038,05958,,,0.9814471243042672,,0.9814471243042672
77,,2020-03-22,0.7083522322258355,,05962,,,0.8709677419354839,,0.8709677419354839
78,,2020-03-22,,,05966,,,0.9473684210526316,,0.9473684210526316
79,,2020-03-22,,,05970,,,0.9032258064516129,,0.9032258064516129
80,,2020-03-22,,,05974,1.0,0.8333333333333334,0.9927431059506531,,0.9900709219858156
81,,2020-03-22,0.3563585700423503,,05978,,,0.7484276729559749,0.5400843881856541,0.7118518518518518
82,,2020-03-22,,0.33536915070005724,06411,0.33333333333333337,,0.9916434540389972,0.9305555555555556,0.9653979238754326
83,0.9821428571428571,2020-03-22,0.47361737582617686,0.3307151898532621,06412,0.8908554572271387,1.0,0.9262381454162276,0.929608938547486,0.9283959283959284
84,,2020-03-22,,0.3026763538854158,06414,,,,,
85,,2020-03-22,,,06431,,,1.0,0.8979591836734694,0.984984984984985
86,,2020-03-22,,,06432,,,0.9984350547730829,0.9302325581395349,0.9903448275862069
87,,2020-03-22,0.9,,06433,,,0.9686956521739131,0.9753731343283583,0.9733681462140992
88,,2020-03-22,,,06435,0.9772727272727273,1.0,1.0,1.0,0.9994301994301994
89,,2020-03-22,,,06437,,,1.0,,1.0
90,,2020-03-22,,,06440,0.875,1.0,0.9948612538540597,0.9262295081967213,0.9680451127819549
91,,2020-03-22,,0.2955690408176538,06531,0.875,1.0,1.0,,0.9983606557377049
92,,2020-03-22,,,06532,,,1.0,,1.0
93,,2020-03-22,,0.38064105312267515,06533,0.8076923076923077,,0.9536679536679536,,0.9466911764705882
94,,2020-03-22,,,06534,0.875,1.0,1.0,,0.9977678571428571
95,,2020-03-22,,,06535,,,1.0,,1.0
96,,2020-03-22,0.19310638094347507,,06611,0.9272727272727272,0.85,1.0,1.0,0.9817880794701986
97,,2020-03-22,,,06631,0.9320388349514563,0.7777777777777778,1.0,,0.9727272727272728
98,,2020-03-22,,,06632,1.0,1.0,1.0,,1.0
99,,2020-03-22,,,06633,,,1.0,1.0,1.0
100,,2020-03-22,,,06634,0.9166666666666666,1.0,1.0,1.0,0.9973684210526316
101,,2020-03-22,,,06636,,,0.9776536312849162,,0.9776536312849162
102,,2020-03-22,,0.0,07111,1.0,0.8461538461538461,0.8405797101449275,,0.8459016393442623
103,,2020-03-22,,,07132,,,0.6577181208053691,,0.6577181208053691
104,,2020-03-22,,,07133,,,0.9956236323851203,,0.9956236323851203
105,,2020-03-22,,,07138,,,0.595505617977528,,0.595505617977528
106,,2020-03-22,,,07140,,1.0,0.957983193277311,,0.9590163934426229
107,,2020-03-22,,0.2556539053216538,07211,,,0.8456375838926175,,0.8456375838926175
108,,2020-03-22,,,07233,,,0.39743589743589736,,0.39743589743589736
109,,2020-03-22,,,07312,0.2222222222222222,1.0,0.9848484848484849,1.0,0.96996996996997
110,,2020-03-22,,,07313,,,1.0,,1.0
111,,2020-03-22,0.21746409197942945,0.26795315251967855,07315,,,,,
112,,2020-03-22,0.2744576063230251,,07318,,,,,
113,,2020-03-22,0.349653946826643,,07319,,,,,
114,,2020-03-22,,,07331,,,1.0,1.0,1.0
115,,2020-03-22,,,07332,,,1.0,1.0,1.0
116,,2020-03-22,,,07339,1.0,0.7692307692307693,0.9900990099009901,1.0,0.9888765294771968
117,,2020-03-22,0.24055117292775582,0.28786918085443797,08111,,,,,
118,,2020-03-22,,,08117,,,0.9957983193277311,,0.9957983193277311
119,,2020-03-22,0.14387812493402555,,08118,1.0,0.95,0.987688098495212,0.9096045197740112,0.9416941694169417
120,,2020-03-22,,,08119,,1.0,0.9765258215962441,0.9186335403726709,0.9309162175404213
121,,2020-03-22,,0.3745352665320183,08121,,,0.8658536585365854,1.0,0.9256756756756757
122,,2020-03-22,,,08125,,,0.8467741935483871,1.0,0.9560524286815728
123,,2020-03-22,,,08127,,1.0,1.0,,1.0
124,,2020-03-22,,,08128,,,0.8131868131868132,,0.8131868131868132
125,,2020-03-22,0.3336996589373604,,08136,,0.925,0.9312,,0.9308270676691729
126,,2020-03-22,,0.3527161240582182,08212,0.7096774193548387,0.7407407407407407,0.989010989010989,0.9915074309978769,0.9615846338535414
127,,2020-03-22,,,08215,1.0,0.9411764705882353,0.8673740053050398,0.9975247524752475,0.9560165975103735
128,,2020-03-22,0.28975792458814525,0.23418748980527093,08221,1.0,0.8611111111111112,0.8773584905660378,1.0,0.9807280513918629
129,,2020-03-22,0.3002051932218304,0.41416843075838083,08222,,,,,
130,,2020-03-22,0.3389034039468128,,08231,,,,,
131,,2020-03-22,,,08235,,,1.0,,1.0
132,,2020-03-22,,,08237,,0.5714285714285714,0.9288256227758007,1.0,0.9197994987468672
133,,2020-03-22,,0.2146623925848019,08311,0.8787878787878788,0.4285714285714286,0.6301369863013699,0.9336650082918739,0.8952513966480447
134,,2020-03-22,0.22209273984949807,,08317,,,,,
135,,2020-03-22,,,08326,,0.75,0.9794871794871794,0.7439024390243902,0.9493293591654247
136,,2020-03-22,,,08327,,0.7209302325581395,0.9716981132075472,,0.9418282548476454
137,,2020-03-22,,,08335,,0.5454545454545454,0.8280254777070064,1.0,0.8253968253968254
138,,2020-03-22,,,08336,,,0.9704433497536946,,0.9704433497536946
139,,2020-03-22,0.2588422376392699,0.4390885157376666,08415,,,,,
140,,2020-03-22,0.2512796356976582,,08416,,0.5,0.9959016393442623,1.0,0.9940711462450593
141,,2020-03-22,,0.6000977861187188,08421,,1.0,0.9695121951219512,,0.9696969696969697
142,,2020-03-22,,0.5873542965573326,08426,,,,,
143,,2020-03-22,,,08435,,,0.9988505747126437,,0.9988505747126437
144,,2020-03-22,,,08436,,,1.0,,1.0
145,,2020-03-22,,,08437,,,0.9743589743589743,,0.9743589743589743
146,,2020-03-22,,0.441998049593464,09161,0.9555555555555556,,1.0,,0.9911504424778761
147,,2020-03-22,0.1257860626560753,0.2426237890667606,09162,,,,,
148,,2020-03-22,,,09172,1.0,0.9230769230769231,0.7377049180327868,0.9567567567567568,0.9042145593869731
149,,2020-03-22,,,09181,,,1.0,1.0,1.0
150,,2020-03-22,,,09189,1.0,0.8571428571428572,1.0,,0.9850746268656716
151,,2020-03-22,,,09190,0.0,,0.9922779922779923,,0.9884615384615385
152,,2020-03-22,0.21453988298493418,,09261,,,1.0,,1.0
153,,2020-03-22,,0.29821005051847904,09262,,,,,
154,,2020-03-22,,,09263,1.0,1.0,0.9906542056074766,,0.990990990990991
155,,2020-03-22,,,09363,,,1.0,,1.0
156,,2020-03-22,,,09376,,,1.0,,1.0
157,,2020-03-22,,0.27133953500681474,09461,0.962962962962963,1.0,1.0,1.0,0.9935064935064936
158,,2020-03-22,,,09462,,,1.0,,1.0
159,,2020-03-22,,,09472,,,1.0,,1.0
160,,2020-03-22,,,09478,,1.0,0.9979296066252588,,0.9979423868312757
161,,2020-03-22,,,09561,,0.875,1.0,1.0,0.9829059829059829
162,,2020-03-22,,0.4318900854919341,09562,,,,,
163,,2020-03-22,,,09563,,1.0,0.9925187032418953,1.0,0.9951377633711507
164,,2020-03-22,0.385202063073269,0.23299458347549082,09564,,,,,
165,,2020-03-22,,,09575,,0.0,1.0,,0.9921875
166,,2020-03-22,,,09577,0.75,0.6,1.0,,0.9880952380952381
167,,2020-03-22,,,09661,0.972972972972973,1.0,1.0,,0.9954337899543378
168,,2020-03-22,,,09662,,,1.0,,1.0
169,,2020-03-22,0.12250435609901347,0.2654653177251806,09663,,,,,
170,,2020-03-22,,,09677,,,1.0,,1.0
171,,2020-03-22,0.3067708300537385,0.47520993960347757,09761,0.9583333333333334,0.75,0.9979612640163099,,0.9932756964457252
172,,2020-03-22,,,09762,,0.0,1.0,,0.98
173,,2020-03-22,,,09763,,0.0,0.880281690140845,,0.8680555555555556
174,,2020-03-22,,,09774,,1.0,1.0,,1.0
175,,2020-03-22,,,09777,,0.0,0.8840579710144928,,0.8776978417266187
176,,2020-03-22,,,09778,,,1.0,,1.0
177,,2020-03-22,,,09779,0.9333333333333333,0.5,1.0,,0.9853658536585366
178,,2020-03-22,,0.29006496249069813,10041,0.125,1.0,0.9337209302325581,,0.9264367816091954
179,,2020-03-22,,,10044,,,0.75,,0.75
180,,2020-03-22,,,10045,1.0,1.0,0.9459459459459459,1.0,0.9472913616398243
181,,2020-03-22,,,10046,,,1.0,,1.0
182,,2020-03-22,0.17125327872646737,0.08070167609248936,11000,,,,,
183,,2020-03-22,0.22295185789238556,,12054,,,,,
184,,2020-03-22,0.5578578704540803,0.29195565023856035,13003,,,,,
185,,2020-03-22,0.3663423529995994,,13004,,,,,
186,,2020-03-22,0.43280174431560364,,13075,,,,,
187,,2020-03-22,0.365685658427594,,14511,,,,,
188,,2020-03-22,0.7175896550446882,,14523,,,,,
189,,2020-03-22,0.18400265197112853,0.29261578659024823,14612,,,,,
190,,2020-03-22,,0.2754237789492746,14713,,,,,
191,,2020-03-22,0.2096298126991289,,15003,,,,,
192,,2020-03-22,,0.4206561860647629,16051,,,,,
193,,2020-03-22,0.33437622704204334,,16052,,,,,
194,,2020-03-22,0.2450646634707356,,16053,,,,,
0,,2020-03-23,0.407620200414234,0.0010493513100992117,01001,,1.0,1.0,,1.0
1,,2020-03-23,,,01002,1.0,,0.9861111111111112,,0.9863387978142076
2,,2020-03-23,,0.00022503132538336304,01003,,,,,
3,,2020-03-23,,,01051,,,0.8723404255319149,,0.8723404255319149
4,,2020-03-23,,,01053,0.8461538461538461,1.0,1.0,1.0,0.9930313588850174
5,,2020-03-23,,,01054,,,1.0,,1.0
6,,2020-03-23,,,01056,,,0.9968895800933126,0.9955654101995566,0.996116504854369
7,,2020-03-23,,,01057,,,0.9844357976653697,,0.9844357976653697
8,,2020-03-23,,,01062,,,1.0,0.9851301115241635,0.994277539341917
9,,2020-03-23,0.33152974063611157,0.00017822854687875504,02000,0.935672514619883,1.0,0.9907563025210084,0.9936260978670013,0.993015188449278
10,,2020-03-23,,0.0006436597329719818,03101,0.918918918918919,0.8947368421052632,0.8978723404255319,,0.9003436426116839
11,,2020-03-23,,,03151,,,1.0,,1.0
12,,2020-03-23,,0.0006978622583598082,03152,0.9444444444444444,1.0,0.9553903345724907,,0.9532467532467532
13,,2020-03-23,,,03153,,,0.9496402877697842,,0.9496402877697842
14,,2020-03-23,,,03154,,0.8947368421052632,0.9512195121951219,,0.9405940594059405
15,,2020-03-23,,,03155,1.0,,0.8530701754385965,,0.854978354978355
16,,2020-03-23,,,03156,,,0.9225806451612903,,0.9225806451612903
17,,2020-03-23,0.2838892076463815,0.0005844901170486463,03241,0.9512195121951219,0.9333333333333333,0.8695652173913043,0.944681861348528,0.9336437718277066
18,,2020-03-23,,,03252,,,1.0,1.0,1.0
19,,2020-03-23,0.4739075418436469,0.0,03254,0.9230769230769231,,1.0,0.9583333333333334,0.988950276243094
20,,2020-03-23,,,03257,,,0.8588235294117648,0.9864253393665159,0.9309462915601023
21,,2020-03-23,,0.001014113073607707,03351,0.9696969696969697,,1.0,0.5405405405405406,0.8348623853211009
22,,2020-03-23,,,03353,,,0.9850187265917603,0.975609756097561,0.9828080229226361
23,,2020-03-23,,,03358,,,1.0,,1.0
24,,2020-03-23,,,03359,,,0.9850746268656716,0.9850374064837906,0.9850467289719627
25,,2020-03-23,,,03360,0.96875,,0.9504950495049505,,0.9529914529914529
26,,2020-03-23,,,03401,1.0,0.8333333333333334,0.975,0.9876543209876543,0.9672131147540983
27,,2020-03-23,0.5140493339758591,,03402,,,,,
28,,2020-03-23,0.36761097568473217,0.000589699923334067,03403,,,,,
29,,2020-03-23,0.4339899687195537,0.0006053563772177371,03404,,,,,
30,,2020-03-23,,,03457,,0.9375,0.9591836734693877,,0.956140350877193
31,,2020-03-23,0.37447916013528626,0.0003576614662689471,04011,0.8571428571428572,0.9230769230769231,0.9769230769230769,1.0,0.9914754098360655
32,,2020-03-23,0.40531276800676136,,04012,,,1.0,1.0,1.0
33,,2020-03-23,0.3259966345257922,0.0003554780457704173,05111,0.9411764705882353,0.9787234042553191,0.7636080870917574,0.42728415758591787,0.4830296534476599
34,,2020-03-23,1.0585700748526832,,05112,0.9487179487179487,0.9772727272727273,0.6988879384088965,0.4272559852670349,0.6422851041110518
35,,2020-03-23,,0.0007394671126109817,05113,0.9405940594059405,0.9666666666666667,0.7044989775051125,0.4598811292719168,0.5395948434622468
36,,2020-03-23,,0.0005147204050729886,05114,,1.0,0.654639175257732,,0.6555269922879178
37,,2020-03-23,,0.0005390275173547611,05116,,,,,
38,,2020-03-23,0.4454931730655404,,05117,,,,,
39,,2020-03-23,0.4752184300643205,,05122,0.8421052631578947,1.0,0.2827586206896552,0.38977072310405647,0.396
40,,2020-03-23,,0.0013167742243148737,05124,,,,,
41,1.0,2020-03-23,,,05154,,,0.9372262773722628,,0.9373177842565598
42,,2020-03-23,0.4745141203945443,,05158,,,0.33085501858736055,0.388,0.3793103448275862
43,,2020-03-23,0.487237130185674,,05162,,,0.692896174863388,0.4370771312584574,0.5348934391976599
44,,2020-03-23,,,05166,,1.0,0.7445054945054945,,0.7459016393442623
45,,2020-03-23,0.2411303374437837,,05170,,,,,
46,,2020-03-23,,0.0004569948462100954,05314,0.8823529411764706,1.0,0.6909090909090909,0.35967302452316074,0.592797783933518
47,,2020-03-23,0.18615339019667984,0.00037400941299147394,05315,0.9145299145299145,0.9811320754716981,0.5118000925497455,0.3130831844351797,0.3857220412595006
48,,2020-03-23,0.42072221513885805,,05316,,,,,
49,,2020-03-23,0.6039232388339937,0.0006124068799078167,05334,0.8,1.0,0.33552965027876325,,0.3425
50,,2020-03-23,,,05358,,,0.529209621993127,0.3581081081081081,0.4715261958997722
51,,2020-03-23,0.44509231411862993,,05362,,,0.3481132075471697,0.3393829401088929,0.3451272501551832
52,,2020-03-23,,,05366,,,0.6632443531827515,0.4957983193277311,0.6303630363036303
53,,2020-03-23,0.41481525389821317,,05374,,,,,
54,,2020-03-23,0.3719632374883853,0.00019115975348038192,05378,,,,,
55,,2020-03-23,,,05382,0.96875,,0.409982174688057,0.41162109375,0.42207792207792216
56,,2020-03-23,,,05512,,,0.8551236749116607,0.5,0.8111455108359134
57,,2020-03-23,,,05513,1.0,0.962962962962963,0.5714285714285714,0.9772727272727273,0.6640926640926641
58,,2020-03-23,,0.0004008998345414197,05515,,,,,
59,,2020-03-23,,0.0007638446849140675,05554,,,0.7297297297297297,,0.7297297297297297
60,,2020-03-23,,,05558,,,0.554559043348281,,0.554559043348281
61,,2020-03-23,0.3221714195824671,,05562,1.0,0.9411764705882353,0.6242317822651449,0.3211678832116788,0.5972222222222223
62,,2020-03-23,,,05566,,1.0,0.7522477522477522,,0.7587548638132295
63,,2020-03-23,0.3209198649459533,0.0004337127415904673,05711,1.0,0.9375,0.8861892583120204,,0.8920863309352518
64,,2020-03-23,0.560740109164432,,05754,,,,,
65,,2020-03-23,0.29715125512816776,,05758,1.0,0.96,0.8963210702341137,,0.8992
66,,2020-03-23,,,05762,1.0,1.0,0.996742671009772,1.0,0.997134670487106
67,,2020-03-23,,,05766,,,0.7117346938775511,1.0,0.7569892473118279
68,,2020-03-23,0.35159727284850695,,05770,,,,,
69,,2020-03-23,0.3469681487917929,0.0005071545009961964,05774,1.0,1.0,0.9208523592085236,1.0,0.9280774550484094
70,,2020-03-23,0.2733594258930983,,05911,0.961038961038961,1.0,0.6464497041420119,0.363395225464191,0.5246872942725478
71,,2020-03-23,0.3055584748527401,0.00018648612604766696,05913,0.9367088607594937,0.935483870967742,0.6748582230623819,0.36974532065050625,0.4800242130750606
72,,2020-03-23,0.39457825963504406,,05914,0.9545454545454546,0.9444444444444444,0.5686619718309859,0.6,0.6041450777202073
73,,2020-03-23,,,05915,1.0,0.9545454545454546,0.900462962962963,,0.9132149901380671
74,,2020-03-23,0.43980085732601987,,05916,1.0,1.0,0.5287610619469028,0.688,0.5743243243243243
75,,2020-03-23,0.3962345277159479,,05954,,,0.4297352342158859,0.5507462686567164,0.49956933677863913
76,,2020-03-23,,0.000380119737717381,05958,,,0.9983193277310924,,0.9983193277310924
77,,2020-03-23,0.4207768932982253,,05962,,,0.5352400408580185,,0.5352400408580185
78,,2020-03-23,,,05966,,,0.6213151927437641,,0.6213151927437641
79,,2020-03-23,,,05970,,,0.8346196251378171,1.0,0.8367791077257889
80,,2020-03-23,,,05974,1.0,1.0,0.9558282208588957,,0.9564691656590084
81,,2020-03-23,0.4117930766077735,,05978,,,0.6897784131522515,0.42500000000000004,0.6404886561954625
82,,2020-03-23,,0.00011222408512840766,06411,0.8333333333333333,1.0,0.993127147766323,1.0,0.9937965260545906
83,,2020-03-23,0.3792579305863007,0.00044562538067204,06412,0.9456521739130435,1.0,0.945619335347432,0.9991802158764859,0.9891700740413305
84,,2020-03-23,,0.0004649619470915573,06414,,,,,
85,,2020-03-23,,,06431,1.0,1.0,0.8213644524236984,0.7378640776699029,0.8156606851549755
86,,2020-03-23,,,06432,,,0.9953434225844005,1.0,0.9957582184517497
87,,2020-03-23,0.1401779929596837,,06433,,,0.9944827586206897,0.9918639053254438,0.9927780452575831
88,,2020-03-23,,,06435,0.9069767441860465,1.0,0.9823562891291975,0.9840425531914894,0.9809332664325138
89,,2020-03-23,,,06437,,,1.0,,1.0
90,,2020-03-23,,,06440,1.0,1.0,0.993960310612597,1.0,0.9960496613995485
91,,2020-03-23,,0.0005731830498148177,06531,1.0,1.0,1.0,,1.0
92,,2020-03-23,,,06532,,,1.0,,1.0
93,,2020-03-23,,0.0003411227541059944,06533,0.9696969696969697,,0.9782270606531882,,0.9778106508875739
94,,2020-03-23,,,06534,1.0,1.0,1.0,,1.0
95,,2020-03-23,,,06535,,,1.0,,1.0
96,,2020-03-23,0.41518779873374134,,06611,0.9722222222222222,1.0,0.9768339768339769,1.0,0.9857142857142858
97,,2020-03-23,,,06631,0.9504950495049505,1.0,0.9615384615384616,,0.9590163934426229
98,,2020-03-23,,,06632,0.8947368421052632,1.0,0.9923371647509579,,0.9859154929577465
99,,2020-03-23,,,06633,,,0.9875518672199171,1.0,0.9945155393053017
100,,2020-03-23,,,06634,1.0,1.0,0.9878048780487805,1.0,0.9906976744186047
101,,2020-03-23,,,06636,,,0.961038961038961,,0.961038961038961
102,,2020-03-23,,0.0,07111,0.8823529411764706,1.0,0.8260869565217391,,0.8359133126934984
103,,2020-03-23,,,07132,,,0.7617328519855595,,0.7617328519855595
104,,2020-03-23,,,07133,,,0.966996699669967,,0.966996699669967
105,,2020-03-23,,,07138,,,0.6197183098591549,,0.6197183098591549
106,,2020-03-23,,,07140,,1.0,0.98125,,0.9814814814814815
107,,2020-03-23,,0.00037543981089424626,07211,,,0.8061420345489443,,0.8061420345489443
108,,2020-03-23,,,07233,,,0.3535353535353535,,0.3535353535353535
109,1.0,2020-03-23,,,07312,1.0,1.0,0.844,1.0,0.9007633587786259
110,,2020-03-23,,,07313,,,0.7696078431372548,,0.7696078431372548
111,,2020-03-23,0.8538600800121541,,07314,,,,,
112,,2020-03-23,0.28189315850150254,0.0003228474943514687,07315,,,,,
113,,2020-03-23,0.5125815694448046,,07318,,,,,
114,,2020-03-23,0.44219829031028557,,07319,,,,,
